browser_natural_normal_50,os_natural_normal_50,browser_machine_normal_50,os_machine_normal_50,browser_natural_normal_75,os_natural_normal_75,browser_machine_normal_75,os_machine_normal_75,browser_natural_normal_100,os_natural_normal_100,browser_machine_normal_100,os_machine_normal_100,browser_natural_abovenormal_75,os_natural_abovenormal_75,browser_machine_abovenormal_75,os_machine_abovenormal_75,type
2.5210799999999995,2.5217913,2.55304000000001,2.5537409,1.8659799999999995,1.8667584000000002,2.713260000000002,2.7137476000000005,1.8091600000000012,1.8097237999999995,2.661080000000002,2.6617870000000003,1.4741999999999997,1.4747157999999998,2.6727799999999995,2.6733471,keyup
2.851940000000001,2.8523406999999996,2.755040000000008,2.7552618000000004,2.0567199999999994,2.0572008999999998,2.919999999999998,2.9203061999999997,1.9693200000000006,1.969188,2.8651599999999995,2.864094099999999,1.608719999999999,1.6091474,2.8833,2.8837386999999994,keydown
2.9291800000000006,2.9298473,2.8829800000000176,2.8835442000000002,2.139099999999999,2.1397615000000005,3.08756,3.088126,2.0721800000000004,2.0727554,3.0309599999999968,3.0316729000000002,1.6831999999999994,1.6837087999999998,3.0771200000000007,3.0775803,keyup
3.2059999999999995,3.2055217,3.0970000000000084,3.0975284000000007,2.28688,2.2872276000000005,3.2928999999999995,3.2931440000000007,2.207840000000001,2.2082030999999995,3.238539999999997,3.2390974999999997,1.8029200000000003,1.8031507999999996,3.2938600000000005,3.2925452,keydown
3.28918,3.2898710999999996,3.2244400000000013,3.2251739000000006,2.3780599999999996,2.3787729000000004,3.474499999999999,3.4751079000000002,2.3001400000000007,2.3007795999999994,3.405280000000001,3.4060068,1.894219999999999,1.8947742,3.4161,3.4167002,keyup
3.5060800000000008,3.5063609999999996,3.426860000000005,3.4271825,2.5856399999999997,2.5862378,3.6813399999999987,3.6816883999999996,2.519520000000001,2.5092891,3.6124600000000022,3.6130492000000007,2.197819999999999,2.1982135,3.6270200000000017,3.6274240000000004,keydown
3.5802200000000006,3.5809073000000002,3.5404000000000195,3.5411186,2.677199999999999,2.6778063000000003,3.8509600000000006,3.8515456000000006,2.600220000000001,2.6008141,3.811039999999995,3.7998218999999995,2.294199999999999,2.2947776999999996,3.7825799999999994,3.7831044,keyup
3.7828599999999994,3.7833963,3.7533600000000007,3.7535382999999998,2.84328,2.8436645,4.05556,4.056041899999999,2.814000000000001,2.8143481999999995,4.005259999999996,4.0058094,2.4407799999999993,2.4412707,3.99714,3.9899338,keydown
3.8603400000000008,3.8609420999999995,3.8599800000000215,3.8606708000000003,2.945179999999999,2.9458365000000004,4.244119999999999,4.244661400000001,2.90332,2.9038468999999996,4.1075200000000045,4.1082502000000005,2.522199999999999,2.5228040000000003,4.126799999999999,4.1274690000000005,keyup
4.070180000000001,4.070499699999999,4.063500000000005,4.0639799000000005,3.123900000000001,3.1243039,4.4573,4.4577319,3.10386,3.1043114999999997,4.3161200000000015,4.316639800000001,2.656720000000001,2.6572707,4.335380000000001,4.3358918,keydown
4.141220000000001,4.1419651,4.260680000000008,4.261391000000001,3.2292000000000005,3.2298831999999997,4.584959999999999,4.5855477,3.1832800000000008,3.1838759999999997,4.45656,4.4572956,2.7442,2.7448289999999997,4.43056,4.431171699999999,keyup
4.329879999999999,4.330466400000001,4.468040000000016,4.4685879,3.419979999999999,3.4204453,4.799139999999998,4.7995177,3.364960000000001,3.3653535999999997,4.6592400000000005,4.6598516,2.88882,2.8892618000000003,4.63524,4.6357024000000004,keydown
4.39766,4.3980014999999995,4.573020000000014,4.5737964,3.5292200000000005,3.5299015000000002,4.945240000000002,4.9458124,3.4533400000000016,3.4539111,4.849680000000003,4.8329656,2.966239999999998,2.9668447,4.7694600000000005,4.7700872,keyup
4.60102,4.6015087,4.779900000000012,4.7799272,3.7066999999999997,3.7073712,5.1571,5.1574731,3.6451200000000012,3.6454401,5.033939999999998,5.0345554,3.1010999999999997,3.1014215999999997,4.985659999999999,4.986071399999999,keydown
4.6524,4.6530247,4.957420000000013,4.9581045,3.816279999999999,3.8169343,5.274999999999999,5.2754492,3.73552,3.7359669999999996,5.193479999999997,5.1940954999999995,3.1793199999999997,3.1798781999999997,5.093299999999999,5.0939244,keyup
4.85582,4.8564989,5.168820000000011,5.169242400000001,3.9859600000000004,3.9864341999999997,5.483879999999999,5.484219200000001,3.911080000000001,3.9114354999999996,5.408980000000003,5.4095929,3.3088799999999994,3.3093225,5.303800000000001,5.3029524,keydown
4.92848,4.929053399999999,5.2720800000000025,5.2727754,4.079319999999999,4.0799729000000005,5.590139999999998,5.590660300000001,3.9984400000000013,3.998972,5.563939999999999,5.5645989,3.4052800000000003,3.4058905999999998,5.4487000000000005,5.449295200000001,keyup
5.094060000000001,5.0945377999999995,5.47972,5.480212300000001,4.24498,4.2455245,5.7953399999999995,5.795726900000001,4.149020000000001,4.149439,5.76548,5.765726000000001,3.541899999999999,3.5423421999999998,5.6643799999999995,5.66457,keydown
5.1691199999999995,5.169261199999999,5.602440000000001,5.6031132,4.34934,4.349993,5.9756399999999985,5.9762124000000005,4.2464,4.2469971,5.874779999999998,5.8754884999999994,3.6283400000000006,3.6289217,5.818899999999999,5.8195285,keyup
5.323040000000001,5.323563200000001,5.80904000000001,5.809649300000001,4.53604,4.536586,6.195699999999999,6.1845899,4.421120000000001,4.4165196,6.077200000000001,6.0778128,3.759759999999999,3.7603130000000005,6.03256,6.0329662,keydown
5.40334,5.4041105,5.906880000000015,5.907615000000001,4.62538,4.6260216000000005,6.282319999999999,6.282846500000001,4.504460000000001,4.505033,6.1849799999999995,6.185691800000001,3.834319999999999,3.8349507,6.189920000000001,6.1905308,keyup
5.64622,5.6468758999999995,6.121780000000015,6.122312,4.8101,4.8106653,6.495899999999999,6.496275400000001,4.66946,4.6695455,6.390620000000002,6.3912268,3.98182,3.9823397000000003,6.3921199999999985,6.3926039,keydown
5.70152,5.7021497,6.229280000000017,6.229899200000001,4.902339999999999,4.9030614,6.68872,6.6892433,4.76748,4.7680579,6.481959999999997,6.482694,4.065359999999999,4.0659689,6.537500000000001,6.5380516,keyup
5.93112,5.9198735,6.430320000000009,6.430852200000001,5.039999999999999,5.0405144,6.899539999999998,6.8999876,4.931100000000002,4.9315257,6.686420000000002,6.6870042000000005,4.198999999999999,4.199413099999999,6.741399999999999,6.7419304,keydown
5.996180000000001,5.9962371999999995,6.606660000000005,6.6073493,5.14142,5.1420987,7.047239999999999,7.047743400000001,5.030480000000002,5.0310871,6.80322,6.8034324999999995,4.285339999999999,4.285993899999999,6.888360000000002,6.889011900000001,keyup
6.20702,6.2076378000000005,6.820000000000007,6.8205631,5.251059999999999,5.25159,7.260740000000002,7.2578942,5.221140000000001,5.2215576,7.015339999999998,7.0156133999999994,4.415,4.4155143,7.117160000000002,7.1087541,keydown
6.2865400000000005,6.2872243,6.916440000000009,6.917123600000001,5.341379999999999,5.342106,7.349699999999999,7.3487862,5.313560000000002,5.3141162,7.169320000000003,7.1629287,4.48956,4.490061000000001,7.224599999999999,7.2252125000000005,keyup
6.46228,6.461819200000001,7.130880000000005,7.1314313,5.483039999999999,5.4755965,7.555579999999999,7.5560499000000005,5.485320000000001,5.4855769,7.370560000000001,7.3711281,4.64604,4.646453899999999,7.43244,7.4328469,keydown
6.546519999999999,6.547235500000001,7.2279000000000195,7.228602400000001,5.58146,5.5821314,7.750059999999998,7.750627000000001,5.582620000000001,5.5831474,7.527560000000005,7.528302200000001,4.72468,4.7250513000000005,7.543620000000001,7.5439905000000005,keyup
6.73414,6.7346796,7.442200000000014,7.4426868,5.75318,5.7535889000000005,7.9593799999999995,7.9597889,5.791200000000001,5.791619599999999,7.731860000000001,7.7316377,4.86902,4.869493500000001,7.773700000000002,7.7693916,keydown
6.81648,6.817268,7.551180000000016,7.5517276,5.8628599999999995,5.863167,8.09122,8.0917982,5.8696600000000005,5.8701848000000005,7.868199999999998,7.8689395,4.949459999999999,4.9500797,7.882660000000001,7.881096199999999,keyup
7.037380000000001,7.0378018,7.755800000000008,7.755760400000001,5.986179999999999,5.9866858,8.29824,8.298603499999999,6.061260000000002,6.061712,8.072459999999996,8.0729236,5.11362,5.104479400000001,8.10088,8.0966597,keydown
7.1138200000000005,7.114316500000001,7.854700000000022,7.8553772,6.06948,6.070184599999999,8.409559999999999,8.410130299999999,6.141560000000001,6.142206,8.162580000000002,8.1633286,5.182519999999999,5.183120300000001,8.210060000000002,8.208932699999998,keyup
7.28126,7.281866000000001,8.062240000000017,8.0628204,6.197239999999999,6.197820999999999,8.625339999999998,8.625846800000001,6.315320000000001,6.3066741,8.370720000000002,8.3712599,5.34162,5.332497500000001,8.434660000000001,8.4314189,keydown
7.3665199999999995,7.3673281,8.243140000000025,8.243813500000002,6.3245000000000005,6.3252185,8.778219999999997,8.7784829,6.396640000000002,6.397240699999999,8.55154,8.5522376,5.39652,5.3971251,8.632639999999999,8.6307568,keyup
7.57466,7.574834900000001,8.452240000000018,8.4525978,6.50414,6.5046953,8.985519999999998,8.9858574,6.561220000000001,6.561693699999999,8.761759999999999,8.7623674,5.56116,5.559542,8.845860000000002,8.836401500000001,keydown
7.6508,7.6513756,8.633200000000016,8.6337565,6.629579999999999,6.6302442,9.100260000000002,9.1007404,6.645680000000001,6.6462775,8.857200000000002,8.8578112,5.670179999999999,5.653147199999999,9.0032,9.0038926,keyup
